identifier,timestamp,RoleType
4c53d3c5-6bac-4ebd-9f98-cc273a438704,2019-03-18T20:15:36.1428483Z,IC
39bb03ad-ea16-4c0a-9b0c-9655fab8c5c3,2019-03-19T23:55:08.975Z,IC
52b71d2d-20c5-4697-a161-62096711ecca,2019-03-19T18:32:39.365Z,IC
0db61cc5-e3ef-4daa-b610-4ad1e2df5b99,2019-03-19T00:12:38.166Z,IC
681c7ad1-3ce6-448d-a809-6fb9ffd5f1f4,2019-03-19T09:11:54.517Z,0
9daef920-d362-4836-b251-345067a5ba3d,2019-03-19T23:42:05.513Z,IC
d8437917-701e-4a34-8061-843acdec51df,2019-03-19T18:04:01.114Z,IC
4b968f80-debb-4d8f-a071-8e98b3259574,2019-03-19T10:26:37.992Z,IC
2520041d-b20f-446d-988f-f7e5ef7633df,2019-03-19T21:15:34.3387703Z,IC
394c5a90-5626-48a6-b158-c71f8b88c86e,2019-03-19T05:39:11.415Z,IC
b9dc4dcc-9a5c-4248-8c92-860802df3f73,2019-03-19T19:52:48.006Z,IC
f9c12c89-04c2-4846-8b32-bef6f124e411,2019-03-19T20:49:36.546Z,IC
fc43d353-db19-4b3f-a66d-d5cff78410f5,2019-03-19T10:30:59.3087906Z,IC
5d7a5a23-6e59-4d0b-ae14-bd193fee63d1,2019-03-19T18:45:55.999Z,IC
1ae30cdf-f013-4f29-aa58-1987ab89f107,2019-03-20T00:03:46.931Z,IC
fdd07167-74ac-4c6f-828f-1c45b4a07c33,2019-03-20T22:01:11.333Z,IC
c5ee779f-347e-47bd-9705-8c65ecafa2e9,2019-03-20T18:04:46.5788639Z,IC
247150be-6fc9-4598-8ea4-f18e66e9ec10,2019-03-20T03:35:12.864Z,IC
8323d6cc-abed-46ed-b81a-191a4704c0ba,2019-03-20T22:35:14.574Z,IC
165b92ad-a64a-4258-b3b5-b3c9f4c4ede2,2019-03-20T18:04:06.58Z,0
c400bad1-81b5-4ded-acf7-de907014a466,2019-03-20T00:32:35.85Z,IC
0a025e24-2766-442b-a1a1-787a620930bb,2019-03-21T20:29:56.704Z,IC
b5492add-897d-4c83-8e23-053d8f0e9676,2019-03-21T21:32:16.869Z,IC
89573a3f-0758-4b7f-b0d2-e880754286c0,2019-03-21T21:46:12.9Z,IC
b7ae2c54-7632-497f-92be-cc225fa707ca,2019-03-21T01:25:42.3405724Z,IC
60030df3-05c3-4330-8602-74fd67b9e8d8,2019-03-22T16:26:46.952Z,IC
113d028e-86d6-46fc-a74b-cc0a294f6633,2019-03-22T16:51:45.6762073Z,IC
9ae24b8b-d61a-4310-b7dc-1db933ba3c0d,2019-03-22T16:26:46.2814924Z,IC
c1fbfee9-bcfc-402e-aa5b-28720b90bb7d,2019-03-22T22:41:16.2923862Z,IC
55a53ab5-64eb-41c2-b7d0-292ff8c8612d,2019-03-22T22:34:17.1806124Z,LEAD
2723db3e-04f6-4e5b-8d04-67247b7d2002,2019-03-22T05:33:48.148Z,IC
abb9e8c5-8079-4587-9cc8-1d15ee868dc1,2019-03-23T22:35:59.443Z,IC
e7d72b03-e9cc-4dfa-84a5-6c073892cc31,2019-03-23T20:57:37.911Z,IC
bffa9c14-c1f6-432d-9500-9856e49613c9,2019-03-25T23:29:48.7204923Z,IC
6360c849-164a-4b62-aaa2-f0652309fd74,2019-03-25T21:39:59.569Z,IC
dc988bc4-4b08-4bc1-b6a2-3faa3063b971,2019-03-25T20:54:30.422Z,IC
8a966641-47fe-4c73-bda4-cb2a4e5e6cae,2019-03-25T21:33:02.676Z,IC
9d0cb48f-bcb5-459a-8fca-3a29524c9f7f,2019-03-25T05:35:36.978Z,IC
679bc824-706c-4649-a7b4-29a84b92a432,2019-03-25T19:20:19.845Z,IC
7110255a-dc0f-4e05-ba8d-b13cfe6676c4,2019-03-25T19:23:16.8735774Z,IC
76a19d8a-d9fd-413a-9570-ebdc78555f4c,2019-03-26T17:56:50.195Z,IC
d141d1b9-a4c1-4a66-9b9d-8945dfa09331,2019-03-26T16:43:16.0528476Z,IC
097a158f-9a8e-4bc9-90bd-0eb6c3d53547,2019-03-26T01:05:01.058Z,0
1bd96ca6-4c2c-4d40-af82-2b5a08e886bc,2019-03-26T21:15:50.176Z,IC
add63971-fbd8-4859-9070-787f2549fec9,2019-03-26T00:23:30.958Z,IC
fc5fa73e-70d2-4ffe-91bf-65b2c8a136f3,2019-03-26T03:00:52.0544043Z,IC
fe99641b-82cc-46a4-98ce-3095c51f4853,2019-03-26T22:31:48.69Z,IC
2dc4f5ca-4b3a-457e-9ca0-4ef8a8ec49d2,2019-03-27T10:35:37.238Z,IC
b3a64a21-5b7e-4903-8bb5-557c7cc5e225,2019-03-27T19:05:34.429Z,IC
b3a64a21-5b7e-4903-8bb5-557c7cc5e225,2019-03-27T15:47:17.8556525Z,IC
a5d4095b-e4b8-4949-817c-93f219042cb2,2019-03-27T20:35:24.472Z,IC
75c68376-54ac-42a5-87ec-f5b9f242d9aa,2019-03-27T16:16:20.753Z,IC
ce2431ad-63bb-41d0-81c5-2449aed8b5b4,2019-03-27T02:23:43.079Z,IC
3ffaccaf-888f-423f-a936-3e674300c429,2019-03-27T22:44:33.056Z,IC
ab6412c1-1dcc-4282-9697-8f28a485d52c,2019-03-27T23:31:49.8768711Z,IC
f34dc392-998c-48cf-aa90-ca5838fdbb26,2019-03-27T14:43:46.419Z,IC
9fa30bef-94f7-4b20-bc21-cc9fb29f2b65,2019-03-27T18:12:09.78149Z,IC
4344a109-eb82-497d-9e6d-afc3caffd875,2019-03-27T15:37:31.168Z,0
d7175237-d280-489d-bb80-05424cff3068,2019-03-28T07:10:48.253Z,IC
75a7515a-8cc6-40ca-a71e-ac01c6f317ed,2019-03-28T00:28:36.078Z,IC
c43df907-54af-4f7a-8b77-ee6d4ba826dd,2019-03-28T18:28:00.5973228Z,IC
16d4617f-edde-4c46-81f1-6ada96ed8f9a,2019-03-28T20:21:07.997Z,0
92d2c09e-929b-4a2f-9d97-d0492696cdfe,2019-03-29T11:50:14.5872659Z,IC
467bf373-8d00-42d5-a01f-a45986791cb5,2019-03-29T20:57:26.908Z,IC
467bf373-8d00-42d5-a01f-a45986791cb5,2019-03-29T20:43:06.1158229Z,IC
bb426ff7-f348-4fab-8bc1-23b4be6e2628,2019-03-29T02:03:12.5964492Z,IC
95d9b264-0b3c-4eee-b4a0-e5bdcaac9944,2019-03-30T00:49:42.997Z,IC
fe776df2-c78f-4944-b3c2-7cc699893aac,2019-04-01T20:25:35.336Z,IC
8b0f3bb4-6aea-4144-bee0-de1da45aa172,2019-04-01T22:46:21.5828558Z,IC
de357435-9239-4b68-9f61-8873a556e866,2019-04-01T22:34:36.483Z,0
63cbe51b-f7b7-4f05-8bc1-23561610b33c,2019-04-01T22:55:31.767Z,IC
478a2a9a-b944-48ce-acc1-732940c97f28,2019-04-01T17:38:57.092Z,0
9c2aa906-e413-40b9-8694-e03ee6e29e11,2019-04-01T17:08:17.454Z,IC
a35f66bc-40e6-4da6-bd61-7ab6d7b121a8,2019-04-02T18:00:07.574Z,IC
5edee988-d53e-47b9-a939-349e03761ae9,2019-04-02T20:45:20.53Z,IC
330d1e5f-580d-4192-8b70-89deaad3cb27,2019-04-02T22:39:49.915Z,IC
57d0721a-581c-4596-8d37-353b24e05d1b,2019-04-02T18:27:37.479Z,IC
fe518b02-8384-4be1-8d6b-79fe5b95ce9c,2019-04-02T01:03:43.834Z,0
953dc570-a536-4333-b29a-07d79ba6b193,2019-04-02T06:32:47.632Z,IC
356dae2e-2726-44b6-b5a8-3e808ddf6936,2019-04-03T03:42:19.776Z,IC
82fed571-c830-4a5d-afa5-6ca39566d123,2019-04-03T15:01:44.3953569Z,IC
3897af98-4487-444f-8689-395d858059c8,2019-04-03T19:16:03.817Z,IC
8e3fb3fd-47b2-4407-b423-42b4ee5c2894,2019-04-03T02:19:06.486Z,IC
c9ed91dd-e15f-40eb-abc0-f9990c88b2a3,2019-04-04T17:46:10.706Z,IC
40e5a2c4-75df-4035-ae27-fca40586d6ff,2019-04-04T01:15:03.166Z,0
ab24477e-8bcc-41ab-ac9f-0dfd5775600f,2019-04-04T17:20:02.174Z,IC
3330a1a3-7668-4fad-87b4-8596504f6365,2019-04-04T18:37:03.957Z,IC
6b920006-2d58-4452-ac8f-f138659e56cb,2019-04-04T17:21:32.927Z,IC
e3a7e758-d065-47a3-964b-8b10826cdad3,2019-04-04T22:17:49.172Z,IC
89573a3f-0758-4b7f-b0d2-e880754286c0,2019-04-04T18:59:17.3119881Z,IC
6efc3b8d-5697-40f0-8383-6c18eae4d0a5,2019-04-04T14:26:32.329Z,IC
ffa0ca03-3441-47b2-90fd-5b2df93b04af,2019-04-05T21:23:50.61Z,IC
26bbeea1-ac0f-443c-9d65-cdd0d892d811,2019-04-05T18:47:32.083Z,IC
cc2bd2cd-3959-428d-b370-ec84154b783a,2019-04-05T23:58:50.0087207Z,IC
de8dad07-bd79-45b4-b744-ba827e3f1dbe,2019-04-05T20:16:56.781Z,IC
e90fc56d-1950-4fec-b253-fc923b04a04b,2019-04-05T17:35:25.198Z,IC
6ed2dbdf-4995-47f5-8912-047607d2c6a8,2019-04-05T17:08:49.195Z,IC
fe99641b-82cc-46a4-98ce-3095c51f4853,2019-04-05T04:30:15.023Z,IC
c5e1ea00-202d-4e13-a047-8db9de544ed0,2019-04-05T19:01:49.39Z,0
5b691e20-f4f5-4e77-89ec-f2796e87ba75,2019-04-08T23:12:18.746Z,IC
610bb4fe-ef97-42ef-ac9c-b673ceed7622,2019-04-08T19:23:22.404Z,IC
fc5fa73e-70d2-4ffe-91bf-65b2c8a136f3,2019-04-08T22:48:12.021Z,IC
2574d50a-0040-4d4d-919d-c05040f4ef52,2019-04-08T21:51:45.0937998Z,IC
773e1709-130c-4954-94b6-6203ed17534c,2019-04-08T19:59:23.9608802Z,IC
bf6de77b-3fa7-4d30-a64d-0fd2dd4db4b7,2019-04-08T07:59:41.874Z,IC
3c4a3352-53ea-4367-94b5-560a5bb4686b,2019-04-09T00:35:26.656Z,IC
3c4a3352-53ea-4367-94b5-560a5bb4686b,2019-04-09T00:25:46.2960329Z,IC
ac0a1b3f-29a9-4acc-9b9c-0a9fba36c42a,2019-04-09T21:43:51.415Z,IC
779e7685-32c4-4230-9552-d5e38425aeb7,2019-04-09T18:08:54.474Z,IC
aab1bcad-69a7-42f9-8e18-846d62101390,2019-04-09T17:36:15.989Z,IC
1a444b0b-6f95-4e8b-a287-507fef59f8c4,2019-04-09T19:49:36.22Z,LEAD
5e6fe5f5-a1a0-4b14-89f6-d96a3cdf7e0d,2019-04-09T14:46:49.1337039Z,0
f48356d0-7f75-4250-9806-6fa4cbc4efb2,2019-04-09T22:16:31.397Z,IC
0c068ad4-18a4-4dbe-b634-50561b1901a6,2019-04-09T18:36:10.9367306Z,IC
27cd157b-5487-4e1a-b7df-b53031ef53ff,2019-04-09T09:41:20.022Z,0
05dbbf04-0a59-46e7-8627-c1f4fa1a7c2c,2019-04-09T17:12:27.854Z,IC
02c15c9d-4239-43cb-80af-bda37afa47df,2019-04-09T23:33:34.432Z,0
670bd1fd-9eb7-48dd-9254-b81a4be0fec7,2019-04-09T04:50:42.27Z,MGR
d20c5483-f43c-4965-a584-1ccbd20966a7,2019-04-09T21:10:07.4049618Z,IC
d6deb9b5-e63f-41fd-9202-d788550a497e,2019-04-09T00:07:11.2278913Z,IC
c7eee11c-d971-4802-9d2b-ce1aa803c5d1,2019-04-09T21:52:50.954Z,IC
10681fa9-d78b-4c1c-a459-c973f4cb5878,2019-04-10T19:29:36.64244Z,IC
03b4fd9f-a698-4839-9963-dc90935e9612,2019-04-10T18:12:06.94Z,IC
95107938-4c21-4bc3-a82a-6916363e7e39,2019-04-10T15:11:48.671Z,IC
1490c1c1-ada1-487b-a110-89646fa651b6,2019-04-10T19:31:16.044Z,IC
24b37580-bb2c-46ba-8ee7-eba89d9fe577,2019-04-11T21:30:02.932Z,IC
a634cc21-6cad-4c29-9e1f-fc0afc91bb19,2019-04-11T22:47:07.368Z,IC
7d0b44d5-879c-47f1-9395-ef29447654f6,2019-04-11T20:47:55.25Z,IC
78df6a13-25e0-4abb-8a74-321c5c59d454,2019-04-11T23:59:24.319Z,IC
d4e0d05f-f2f0-4565-b299-83d59e956921,2019-04-11T18:44:55.263Z,IC
61c6369f-d515-4cc5-8547-21a96afb12e5,2019-04-11T17:42:58.290928Z,IC
fc596089-ca15-4630-a577-ff96e1b49e8a,2019-04-11T23:56:03.344Z,IC
4c927666-fdf7-4759-8e37-346693c8a6c6,2019-04-11T23:43:10.265Z,0
4c927666-fdf7-4759-8e37-346693c8a6c6,2019-04-11T23:21:31.776621Z,0
4810a995-dc26-4def-9355-1305fe47b988,2019-04-12T18:27:15.441Z,LEAD
0c4b2750-32b6-452b-b846-2b95572b0272,2019-04-12T15:48:06.582Z,IC
b9668361-1711-44a0-91ae-2c855070e587,2019-04-12T16:47:17.4334784Z,IC
c94bdaa2-dff3-4969-ba40-7e3724fc56b6,2019-04-12T23:28:00.816Z,LEAD
9cdd998d-ec42-4954-b9b5-e51ad96f08cc,2019-04-12T18:54:01.25Z,IC
7eb5afd6-0bc4-4290-bcb0-ffeb948d761d,2019-04-12T19:09:19.5Z,0
dc43341e-3d27-4972-9393-f213fa94c3a1,2019-04-12T17:47:46.47Z,IC
371d3640-97d9-4994-8811-10f083aba61d,2019-04-12T20:41:30.8035178Z,IC
44fe9406-e2f1-46cf-86f4-16ca60cdad06,2019-04-12T21:51:32.83Z,IC
7cfb652b-2a4c-4c14-8010-34458e7094b3,2019-04-12T19:49:23.259Z,IC
51e9379d-ba3b-4b79-8706-98ec40edbaa6,2019-04-12T15:44:00.71Z,IC
51e9379d-ba3b-4b79-8706-98ec40edbaa6,2019-04-12T15:38:02.9021012Z,IC
3432c245-1d51-44e5-834b-0643d261d014,2019-04-12T22:35:03.415Z,IC
5cec943a-d687-4ff6-ad60-5dca19ac2bdf,2019-04-12T00:30:42.304Z,IC
2ca5ad5e-905e-4fd1-a3ed-0429c6a8b1fb,2019-04-12T21:09:48.289Z,IC
1d3060d4-3fba-48b8-96d0-f017a0c5a48d,2019-04-12T15:01:09.984Z,IC
c5c059b1-d783-488f-aebe-77201f0285fe,2019-04-12T21:20:18.1733034Z,IC
dff5225d-1de1-448e-8e3a-97a6c2846b16,2019-04-12T17:00:45.058Z,0
378fca32-183a-47ca-bcd2-70bfb751ef19,2019-04-13T18:52:46.7389059Z,IC
e191241e-158f-43da-8706-e452a842106c,2019-04-13T06:15:55.31Z,IC
24bf89b1-1583-4bbb-aee2-c4189732d631,2019-04-15T19:11:58.602Z,IC
76a19d8a-d9fd-413a-9570-ebdc78555f4c,2019-04-15T18:22:00.722Z,IC
00240714-0b7e-4a5d-a7c7-6c6154adfeba,2019-04-15T20:00:57.3456739Z,0
c81c5a63-5e09-4369-9478-02b8ed5e0444,2019-04-15T21:27:31.341Z,IC
47c118ec-f284-4ee5-90bd-2ca9852eaf1a,2019-04-15T18:20:23.055Z,IC
2f2ea21e-b38a-4754-a489-4047242238fd,2019-04-15T22:28:25.913Z,IC
dc43341e-3d27-4972-9393-f213fa94c3a1,2019-04-15T18:35:28.436Z,IC
1cf94a74-70f2-4684-bb8f-c51ca72e14fe,2019-04-15T01:50:56.359Z,IC
b6d49037-a59b-44d0-8be2-c166edf33b3e,2019-04-15T17:19:40.09Z,IC
b6d49037-a59b-44d0-8be2-c166edf33b3e,2019-04-15T02:21:21.066Z,IC
56c3e4b6-9cb5-435b-8865-9807c35fd073,2019-04-15T17:00:26.275Z,IC
623b525d-1e20-428e-ad72-f861b7d4aa64,2019-04-15T21:45:04.9636688Z,IC
7a1c37e1-6214-4573-8aa6-06dc75c341e1,2019-04-16T16:01:05.152Z,LEAD
6e552a8a-732d-4478-89df-1a7e65828c1b,2019-04-16T21:39:45.1393951Z,IC
203c3441-ddb6-429f-aa00-0389de7aeb4c,2019-04-16T17:18:41.86Z,IC
d3145096-4334-4ad8-a24c-c435870f2c39,2019-04-16T17:09:42.3502562Z,IC
2ef42a46-76b4-4f6d-a17c-5b1a40933287,2019-04-16T21:09:36.3484119Z,0
40e5a2c4-75df-4035-ae27-fca40586d6ff,2019-04-16T23:00:53.1297848Z,0
7703378e-aca1-4e94-8a52-e7d18f7e2221,2019-04-16T18:05:32.417Z,IC
611c3482-dc2b-4281-952b-ac8abaeab268,2019-04-16T00:25:43.538Z,IC
ef8037f5-40ab-4656-a331-7875021cedd1,2019-04-16T18:59:59.527Z,0
fe47abc1-6ea8-4bb9-9878-3876f431aac1,2019-04-16T17:51:02.746Z,IC
34791412-c890-4d69-a8bf-c44f3126f7b7,2019-04-16T20:51:10.6980122Z,IC
95fcb98a-3234-453c-87b3-eda90bea33fd,2019-04-16T00:55:50.9954692Z,LEAD
a621e9c7-19b9-48d5-8e6d-5709ee9002fb,2019-04-16T22:01:49.004Z,IC
610bb4fe-ef97-42ef-ac9c-b673ceed7622,2019-04-16T16:14:08.448083Z,IC
1c1a5b4d-40e6-40b0-bc2d-0257f86be03d,2019-04-16T22:48:22.0082749Z,IC
048d0c66-4b5c-436d-827a-ac857ee8338e,2019-04-16T21:36:58.0396019Z,IC
a1bcbebd-479e-43f2-8fe1-b354400a3c16,2019-04-16T06:05:25.712Z,IC
46c67873-605e-4aeb-b098-8df30cd825d1,2019-04-16T21:37:55.019Z,IC
25e83ae5-4481-4eff-84ea-350f386fb853,2019-04-16T21:45:10.288Z,IC
25e83ae5-4481-4eff-84ea-350f386fb853,2019-04-16T23:45:30.4488484Z,IC
0a3efdf3-8f80-4fe8-84cc-5227958b13d0,2019-04-16T23:23:42.5347178Z,IC
7327ac9b-3503-4f1e-9ae9-8ac6b0e61c37,2019-04-16T16:33:10.6434454Z,IC
98d9348f-1f46-4e53-8d86-f0b39c1b4deb,2019-04-16T20:50:30.131Z,IC
1f57e3be-72c5-4144-8f14-4d534a9ddc91,2019-04-16T16:01:41.3333138Z,IC
41c19a40-4cd3-432b-b13a-b4371613644c,2019-04-16T23:31:15.1275129Z,LEAD
0551e34b-8507-4352-84b4-ca619e98f261,2019-04-17T17:04:28.812Z,IC
7fc3d546-dc6b-4739-925e-0f3eb7f96b64,2019-04-17T19:43:34.469Z,IC
b5f1d80c-222d-43f0-833e-55b15e89b931,2019-04-17T11:24:22.6890548Z,IC
6360c849-164a-4b62-aaa2-f0652309fd74,2019-04-17T21:16:30.6681525Z,IC
1b279576-2484-423d-9db6-9753e415ecce,2019-04-17T17:21:22.0379214Z,IC
8a966641-47fe-4c73-bda4-cb2a4e5e6cae,2019-04-17T00:32:21.8693537Z,IC
5e6fe5f5-a1a0-4b14-89f6-d96a3cdf7e0d,2019-04-17T23:55:32.0727436Z,0
134ff585-d90e-4992-8daa-9d7b5d198d40,2019-04-17T20:57:46.5049763Z,IC
bdc9c5fb-5c0f-4812-9d71-7a380202fd91,2019-04-17T21:18:50.652Z,IC
23659c1f-e1d8-45cf-b28e-43c9e8d98bb2,2019-04-17T20:14:25.0222632Z,LEAD
7e4b1b0a-8f28-4997-89e6-e170a8a85698,2019-04-17T19:16:05.5973986Z,IC
7556a10a-9f89-4305-b11f-dabb320b71a2,2019-04-17T19:55:07.9946945Z,IC
2704863d-1524-4cbb-bfe3-16b695ff4570,2019-04-17T20:35:51.751Z,IC
65aacd3e-52d2-46a1-8eb2-d1e8f0887af7,2019-04-17T17:14:53.551Z,IC
116ea401-cc97-44ee-bbfa-91a59d220f57,2019-04-17T07:25:56.966Z,LEAD
427a6402-9ec1-4cc1-b311-bf138ab7f326,2019-04-17T00:24:37.9434658Z,IC
4254e195-c781-4667-8260-6944229e562b,2019-04-17T21:54:01.198Z,IC
2678f912-93da-4277-9dba-e3b3745a48df,2019-04-17T20:46:24.282Z,IC
953dc570-a536-4333-b29a-07d79ba6b193,2019-04-17T20:03:41.576Z,IC
a5aeee1a-e088-45db-80d6-bb96e95e4a24,2019-04-17T06:23:14.489Z,IC
38235c00-eeac-45c4-9e58-10807a5d368c,2019-04-17T17:44:37.294Z,IC
24bf89b1-1583-4bbb-aee2-c4189732d631,2019-04-18T15:40:08.319115Z,IC
82e0acf6-7b1d-44f5-a4e1-4c187c409811,2019-04-18T22:45:40.3327574Z,IC
d7025bb0-c1b2-4e64-a930-8fd93199be1f,2019-04-18T19:38:24.545Z,IC
1b279576-2484-423d-9db6-9753e415ecce,2019-04-18T18:36:04.873Z,IC
9f1ddb96-7f46-445b-bc13-d051159788dc,2019-04-18T22:37:00.339Z,0
a757db44-4cd5-4d03-8231-e3483245a93b,2019-04-18T21:23:14.4640307Z,IC
75d95e7f-7f59-4bc8-b3ab-b683b1f96910,2019-04-18T23:45:38.547Z,IC
8667585b-3afe-4e63-a067-3c0ea6e98337,2019-04-18T19:12:43.874Z,0
bf731000-f9b3-461c-b990-67d18f1036dc,2019-04-18T07:23:59.901Z,0
845ced47-2671-4eae-85d4-7043c1ea3000,2019-04-18T17:39:34.2959232Z,IC
d472bb37-af38-4751-8057-7ec6e04b5d68,2019-04-18T08:14:04.806Z,0
0ca70bc0-639a-4bb4-b62a-4201f583a7ea,2019-04-18T09:44:45.863Z,0
a092ac45-7700-4e9f-b95f-4bff1f941ceb,2019-04-18T18:51:18.79Z,IC
59ba1b1b-154a-40af-916a-1d30e670b9da,2019-04-18T18:56:23.193Z,IC
d3145096-4334-4ad8-a24c-c435870f2c39,2019-04-19T20:55:44.531Z,IC
279b1b45-687c-4950-a6f4-63a0f455a784,2019-04-19T23:49:09.646Z,0
