identifier,timestamp,RoleType
279b1b45-687c-4950-a6f4-63a0f455a784,2019-04-19T23:51:10.804Z,0
1c644ddc-3f43-4c54-a219-2c4047a29cf8,2019-04-19T19:16:28.49Z,IC
7fc3d546-dc6b-4739-925e-0f3eb7f96b64,2019-04-19T23:51:59.175Z,IC
59573a7b-6cc4-486f-b27e-dbac1d2ef804,2019-04-19T20:49:41.26Z,IC
ab682e85-0f36-4219-ae5d-5e91bbcec881,2019-04-19T18:07:37.081Z,IC
92ef38c7-0b06-463a-9373-ecd013ae8b08,2019-04-19T16:29:27.3793913Z,IC
f5141a3d-c1b9-46b0-a8de-824e7e993f38,2019-04-19T20:33:46.871Z,IC
c50b2093-20a1-4f3c-8369-c6174c751706,2019-04-19T22:21:33.696Z,IC
a61c8739-93d5-419f-8712-8cac3791d625,2019-04-19T01:28:05.937Z,IC
d472bb37-af38-4751-8057-7ec6e04b5d68,2019-04-19T04:21:33.977Z,0
0ca70bc0-639a-4bb4-b62a-4201f583a7ea,2019-04-19T08:59:20.471Z,0
b9e76adb-fe55-4171-acb3-e68f2ce0afee,2019-04-19T16:18:14.764Z,0
2330bc68-810f-453c-9408-d2bd2afa3e7c,2019-04-19T00:43:01.585Z,IC
47436a95-b9e1-4b9f-83e1-035b639ec964,2019-04-20T05:38:02.5202943Z,IC
ccf2b7cb-4e73-4c87-ba82-f2677132e391,2019-04-22T22:34:42.219954Z,IC
cab682b2-6a08-4ee5-93da-29c9de8b1756,2019-04-22T20:28:11.6762709Z,IC
8a966641-47fe-4c73-bda4-cb2a4e5e6cae,2019-04-22T19:04:39.7796253Z,IC
0160a331-3b3f-4e5b-ad4e-bb469c181073,2019-04-22T20:44:34.592Z,IC
73b722b4-cb69-44bb-93aa-7e303aa38635,2019-04-22T14:44:07.726Z,IC
c6e45c57-1354-4001-bb65-1988833aff34,2019-04-22T20:14:33.687Z,IC
c6e45c57-1354-4001-bb65-1988833aff34,2019-04-22T19:54:21.7590483Z,IC
1f94d80f-6d1d-483f-99ed-041fff791ccb,2019-04-22T16:54:55.49Z,IC
5e6fe5f5-a1a0-4b14-89f6-d96a3cdf7e0d,2019-04-22T20:19:31.8348272Z,0
5e6fe5f5-a1a0-4b14-89f6-d96a3cdf7e0d,2019-04-22T20:25:49.6672352Z,0
e79f5fde-d040-46d5-8b0d-d605584174da,2019-04-22T23:57:05.406Z,MGR
f04d7c1b-93ea-4a50-9b5e-cb7b3c1c2eff,2019-04-22T16:41:25.554Z,0
031ec40c-0c16-45c7-858d-d292ac754894,2019-04-22T18:44:57.8294872Z,IC
830ef9d2-c373-4a6e-9c3a-889d7369acb6,2019-04-22T20:13:33.7001638Z,IC
d472bb37-af38-4751-8057-7ec6e04b5d68,2019-04-22T06:29:26.55Z,0
0ca70bc0-639a-4bb4-b62a-4201f583a7ea,2019-04-22T06:32:57.801Z,0
45f57d62-d8d9-4332-b999-1949da001fe1,2019-04-22T20:28:44.766Z,IC
fa4cfeb4-8b18-48ba-b742-13b3f38e9ba4,2019-04-22T05:59:26.514Z,IC
ecacb771-8a03-4fe4-b6cb-8ce9155ca193,2019-04-23T18:43:28.425Z,IC
f89aa789-978e-470a-8bb7-e9c44c450847,2019-04-23T21:09:30.054Z,IC
c3bf779a-248d-4791-8142-59358cdd6100,2019-04-23T17:03:42.411Z,IC
7de7440a-7301-4c97-b1ca-94af702c0712,2019-04-23T20:16:07.5359542Z,IC
a050a3de-569a-49c7-a467-7b5c3ec331c4,2019-04-23T22:37:27.974Z,IC
7ca03320-205f-4965-8231-bee6fb8d16a0,2019-04-23T21:22:49.294Z,IC
7ca03320-205f-4965-8231-bee6fb8d16a0,2019-04-23T22:19:17.1040941Z,IC
6111c6d1-ce0d-48bf-a981-1a23f027873e,2019-04-23T15:14:08.1841791Z,IC
143d4c6c-c2cd-4f5a-9948-7211c4579584,2019-04-23T20:19:14.214Z,0
e44bc174-3b46-48c9-8699-ea444713028a,2019-04-23T13:10:44.586Z,IC
8973f082-f3ee-4ca8-b60c-797a6ec2647e,2019-04-23T16:26:20.957Z,IC
d1b455d1-92ff-4f3b-b67e-3e600db0959d,2019-04-23T22:04:54.8336368Z,IC
ad19cb03-ce72-4ca6-bd4f-a257a49f200e,2019-04-23T21:32:07.674093Z,IC
74441ca6-3fc4-42df-b511-d4a60fa94c85,2019-04-23T19:17:09.3299951Z,IC
4a367c5d-d898-4f02-a68b-b2d7a42dcc41,2019-04-23T21:34:54.915Z,IC
23e5bd26-6592-401e-8d60-c285bc6fae01,2019-04-23T23:27:07.892Z,IC
a6302ba5-986b-4e1b-9ceb-12fe6de37d51,2019-04-23T09:59:46.614Z,IC
ec3d79c7-bf3e-4ed6-a03e-8f2ebeea6f29,2019-04-23T22:05:10.43Z,0
9062242f-cb2d-4338-9c93-2c7694cad2ba,2019-04-24T23:24:59.837Z,IC
f89aa789-978e-470a-8bb7-e9c44c450847,2019-04-24T23:59:49.23Z,IC
c81c5a63-5e09-4369-9478-02b8ed5e0444,2019-04-24T22:26:30.1537931Z,IC
394c5a90-5626-48a6-b158-c71f8b88c86e,2019-04-24T21:23:15.572Z,IC
a9db13a0-3b9b-4d2f-b0cf-2a85938452f2,2019-04-24T16:38:03.0349106Z,IC
9bb64e6f-5b11-404a-9551-9646ad23430f,2019-04-24T20:43:51.553Z,IC
75055f4f-1437-4b16-bd11-834a8bd51c11,2019-04-24T20:50:12.925Z,IC
6fd9fd92-8953-4b39-a9a6-556e320e535c,2019-04-24T21:09:57.9783597Z,IC
93a01b93-0790-49bf-aa88-304b4d7bd8f4,2019-04-24T00:34:02.441Z,IC
93a01b93-0790-49bf-aa88-304b4d7bd8f4,2019-04-24T00:22:22.3215029Z,IC
0394afbe-80f4-4fa0-978b-bcbdcdc4db12,2019-04-24T23:45:16.8460246Z,IC
577aaf55-1638-4a97-b5aa-08dc14baf32d,2019-04-24T22:48:57.355Z,IC
0439bf85-3a77-4fde-9723-e2a351977b03,2019-04-24T18:04:51.882Z,IC
8f119ce1-18d0-44d8-8d03-04241643caf0,2019-04-25T17:47:51.4600976Z,IC
9415fced-d7a6-445a-96f0-46dc0aeb7d9e,2019-04-25T17:23:36.1628605Z,0
2836940e-1f85-4a92-8e04-9ef298f938cb,2019-04-25T08:58:27.349Z,IC
1fdad638-9815-4c07-9f08-50682de7b7e2,2019-04-25T18:39:20.2637011Z,IC
1fa8684b-9fa5-4cd8-bb0f-35837885c7bb,2019-04-25T16:49:49.7453667Z,IC
a0ec90b0-44a0-42b5-806e-f7fd4427cfb0,2019-04-25T22:56:47.626Z,IC
cf5e7d69-a48b-4633-b684-1781aac29ee1,2019-04-25T00:36:52.863Z,IC
333b752c-7f1d-40bd-814c-2055961cb872,2019-04-25T20:01:59.2151125Z,IC
becb2367-08d8-4dd1-bcf0-b9d6d32100d8,2019-04-25T00:55:49.205Z,IC
becb2367-08d8-4dd1-bcf0-b9d6d32100d8,2019-04-25T00:31:58.0301415Z,IC
8ed3e9cd-e320-48ae-b2e8-17ced48a6a32,2019-04-25T21:38:25.5913476Z,IC
58b64228-d99f-4d12-ac6b-08f2cf01416b,2019-04-25T20:36:27.788Z,IC
a092ac45-7700-4e9f-b95f-4bff1f941ceb,2019-04-25T01:20:00.1773596Z,IC
2330bc68-810f-453c-9408-d2bd2afa3e7c,2019-04-25T00:17:04.8129988Z,IC
f89aa789-978e-470a-8bb7-e9c44c450847,2019-04-26T23:41:27.4999669Z,IC
410bb8d7-de0c-41aa-961d-2484308e6ed3,2019-04-26T19:08:42.702Z,0
9ff4d3b3-cf7b-4099-86c1-a5759ad9eb36,2019-04-26T19:54:56.9990351Z,IC
65ea9702-8d5a-4b61-9ac6-a2f863ea4284,2019-04-26T21:45:54.6158064Z,IC
eef00ef4-075e-48b7-a4c3-7d17f45384e0,2019-04-26T17:26:35.998Z,IC
3bdead1c-fb46-4d2d-a7f3-0286587f07c5,2019-04-26T00:01:32.3084443Z,LEAD
66c069d3-779f-4c3b-936d-710cca7d6a76,2019-04-26T18:34:45.6480132Z,IC
e90fc56d-1950-4fec-b253-fc923b04a04b,2019-04-26T05:29:14.861Z,IC
a1fd74bf-ae69-4c9a-a75c-14a25430368c,2019-04-26T05:42:36.37Z,IC
b424fe21-3d9c-40d8-abdf-6b4011484103,2019-04-26T14:44:11.6790392Z,IC
3a7c3f08-adaf-4a0e-8c56-0050cd0808fc,2019-04-26T01:25:12.549Z,0
44ab3841-edf6-4456-945b-3bd1a3b04fff,2019-04-26T21:35:45.718Z,IC
f9398f47-482e-462f-b27a-8ab6839a56bc,2019-04-26T23:35:52.171Z,IC
f03502ff-2da7-4fa9-99a8-4c6abaacd8fc,2019-04-26T13:29:54.93Z,0
830af5ed-6fb5-4d0b-8645-b5219d6a7080,2019-04-26T23:31:42.1409234Z,IC
e1f71294-9b1a-48dd-b820-9d754ca4e357,2019-04-26T18:23:27.921Z,IC
c5e1ea00-202d-4e13-a047-8db9de544ed0,2019-04-26T18:31:22.289Z,0
0c10706c-696f-41c3-88cd-9773c759b27c,2019-04-27T01:03:06.0528607Z,IC
0e506453-a040-46da-98ba-00eb466794a0,2019-04-27T16:52:49.998526Z,IC
410bb8d7-de0c-41aa-961d-2484308e6ed3,2019-04-29T23:48:57.449Z,0
629fea7b-b9c4-4877-a5a4-7a0dc9e88edd,2019-04-29T22:35:43.462Z,IC
629fea7b-b9c4-4877-a5a4-7a0dc9e88edd,2019-04-29T19:36:16.205Z,IC
85a47579-e497-4e8f-a674-0c23f70d06dc,2019-04-29T17:49:22.004Z,IC
d91ab98d-c54e-4913-a5c2-c23ace1bd925,2019-04-29T21:02:47.683Z,LEAD
cc2488b1-3e04-4f0e-bae7-417d5a551b5d,2019-04-29T10:53:53.0718078Z,IC
7046f89d-213b-40ce-8f55-be285d6794a9,2019-04-29T21:14:53.0754371Z,IC
205ffd79-adea-416d-8457-e772c9b6ed18,2019-04-29T14:51:14.1916458Z,IC
b9dba523-13e6-4707-b88b-773d41aa891f,2019-04-29T21:13:03.59Z,IC
28308d61-0e10-4015-a2c1-ec740cfe65fe,2019-04-30T00:45:19.159Z,IC
72162d00-07c5-4fd8-84d3-b2e189ad35ad,2019-04-30T19:09:45.3802515Z,IC
a57aeec6-a0b8-420f-bcc0-10947ecc9763,2019-04-30T21:03:31.4986584Z,IC
077d38b0-7558-4664-a98d-9f769cfeed4c,2019-04-30T22:51:59.6405379Z,IC
399bcd24-f24f-40e1-abc9-283d3e67d684,2019-04-30T20:32:26.552Z,IC
6407b86d-9946-444b-bede-27682eb50e4c,2019-04-30T23:21:57.3723716Z,0
b7c10a8d-daf4-4d9a-8261-c79b6409d507,2019-04-30T22:51:26.033Z,IC
d5fb15ff-6a65-43a5-b965-26f874b8bdda,2019-04-30T23:34:02.56Z,0
21880dc4-5bde-4186-b0ac-a3edee5f597a,2019-05-01T20:01:36.3873775Z,IC
800f9f79-a510-4c31-a335-df6d0cebb896,2019-05-01T17:14:04.261Z,MGR
d7025bb0-c1b2-4e64-a930-8fd93199be1f,2019-05-01T15:41:31.7703951Z,IC
a18f9195-7d61-4a6b-b073-c8777279f311,2019-05-01T23:00:10.1144488Z,IC
e6f6a609-6108-4a28-b8d3-94ea6e5b62fd,2019-05-01T21:05:43.3090601Z,IC
4bd71f42-dc27-4f45-a1b5-bd3520b7ecc6,2019-05-01T17:23:28.016Z,IC
2146ba28-1822-4f31-80a7-298cc9465b70,2019-05-01T00:34:58.753Z,0
a30481c8-a669-46c1-b571-277a00d595e4,2019-05-01T22:43:53.831Z,IC
e020af12-b1fa-4ea5-a927-63e5d2c9dc10,2019-05-01T20:49:27.414Z,IC
f16902e1-c6d0-4b8b-b394-17cfa837a42f,2019-05-02T01:00:29.6146706Z,IC
e736880b-328d-41d3-9d15-2842031adb02,2019-05-02T20:19:15.918Z,IC
cf80f4fe-4cd4-4c87-98ac-4ad5297ae13a,2019-05-02T20:40:14.7461946Z,IC
1a42d2e2-41cb-4aae-8f7f-0374f4b6e9a9,2019-05-02T17:51:15.612Z,IC
a5d5311e-31e2-4d19-bcf8-04ace0118afc,2019-05-02T20:22:49.618Z,IC
18e468d0-4cce-49c5-a4ac-7f8adcd2fe50,2019-05-02T23:06:27.5565029Z,IC
0919ed83-3caa-46d3-a547-6aece331624a,2019-05-02T16:37:49.535Z,IC
08be74b6-ecc4-47c4-8aeb-9d7993d5112b,2019-05-02T00:03:32.341Z,IC
0b52d0f5-9155-4c6a-82b4-457045fb7a9f,2019-05-02T23:59:33.989Z,IC
47436a95-b9e1-4b9f-83e1-035b639ec964,2019-05-02T23:24:06.334Z,IC
a2b5534e-6e48-4da0-a81d-604b54549d34,2019-05-02T20:01:19.027Z,IC
371d3640-97d9-4994-8811-10f083aba61d,2019-05-02T23:43:50.48Z,IC
7839a0b1-8909-4c81-a08b-4246f9ebb00b,2019-05-02T16:40:59.893Z,IC
58b64228-d99f-4d12-ac6b-08f2cf01416b,2019-05-02T14:14:10.9017872Z,IC
23e5bd26-6592-401e-8d60-c285bc6fae01,2019-05-02T19:38:04.35Z,IC
766c2086-2351-47fc-8310-0c50084c6aab,2019-05-02T01:25:02.4311189Z,IC
f16902e1-c6d0-4b8b-b394-17cfa837a42f,2019-05-03T00:15:03.27Z,IC
ecacb771-8a03-4fe4-b6cb-8ce9155ca193,2019-05-03T16:04:31.068Z,IC
3ec8a539-2af3-4011-b25e-5fb9a9d2dc19,2019-05-03T00:26:55.883Z,IC
12c2b106-2500-41a2-abf6-fc9b9a827dbc,2019-05-03T02:06:30.015Z,0
617f14fe-a360-4903-bd44-719b6317b96c,2019-05-03T01:20:55.822Z,IC
85a47579-e497-4e8f-a674-0c23f70d06dc,2019-05-03T17:46:39.0964399Z,IC
ecee7aee-545b-48d8-b94b-b63af1f3c227,2019-05-03T19:53:07.905Z,IC
e7df7a8d-43db-463e-be54-d853f69ec1a3,2019-05-03T20:32:27.499Z,LEAD
1e6deb01-8e22-4260-9e7f-1158b0fbf390,2019-05-03T16:41:55.171Z,IC
2492fe15-afe0-4651-8fdf-51243f831351,2019-05-03T16:15:02.354Z,0
9f869dc4-4c1b-4f2f-b24b-47bd621a569b,2019-05-03T20:29:10.329Z,IC
9f9c3783-1c98-41f0-bc08-f868be25eaf5,2019-05-03T06:00:50.309Z,IC
f88f5d76-a5d5-4fdc-b782-f6b119abc869,2019-05-03T23:57:21.546363Z,IC
e9f3b071-30a6-4113-a581-dc4934dbc336,2019-05-03T18:55:29.086Z,IC
0fb096e2-a532-4465-83d5-2eea9738cfbc,2019-05-03T23:27:58.3606592Z,IC
7212abb2-9634-4a8b-985e-2c8f2b728b3e,2019-05-03T22:35:48.5227069Z,IC
16d4617f-edde-4c46-81f1-6ada96ed8f9a,2019-05-03T21:34:34.6201978Z,0
1f57e3be-72c5-4144-8f14-4d534a9ddc91,2019-05-03T16:27:20.9985504Z,IC
855bd6f8-be0f-4c2c-84e3-7b9bf08cb5d9,2019-05-03T18:37:25.088Z,IC
a53d89fe-185d-4891-8f99-3a77c667b8ba,2019-05-03T19:37:52.209Z,IC
d60e8b4e-9f4c-4409-9322-d9810573b14b,2019-05-04T21:29:12.622Z,0
e0da2804-e5a5-4e35-af3f-1b958cee9400,2019-05-04T20:30:55.914Z,IC
e12f6d7d-6696-4bcf-af62-8bae60fdf89e,2019-05-04T00:49:58.5Z,0
85f0a8f9-98fa-4a37-b742-8af608520635,2019-05-05T15:05:54.392Z,IC
66ebc0a4-408f-4f3a-9b69-a237865fbb57,2019-05-06T23:26:21.721Z,IC
676912f8-2d60-4b12-96a8-abb16f10773a,2019-05-06T14:05:17.443Z,0
bc40af8d-44fa-42ca-b4f0-e2c56127a0d4,2019-05-06T19:02:13.549Z,IC
a18f9195-7d61-4a6b-b073-c8777279f311,2019-05-06T19:50:24.409Z,IC
0deed8c5-9445-4bb3-b587-63da94f0d95f,2019-05-06T18:24:23.799Z,IC
2bf813b4-0537-44f6-937b-f7e87dd3c0d7,2019-05-06T18:54:00.996Z,IC
9d0cb48f-bcb5-459a-8fca-3a29524c9f7f,2019-05-06T03:59:25.025Z,IC
7845fe0e-5409-4c76-af9f-2da508501c17,2019-05-06T19:43:11.9091943Z,LEAD
d8330cc2-22ca-46e2-80a0-f43d1a3c0b76,2019-05-06T22:46:14.571Z,IC
d111ad89-774b-4971-9d79-b5e7d2188b28,2019-05-06T17:56:25.566Z,IC
2aa27635-a215-4ca6-95dd-20553c546a4b,2019-05-07T17:15:00.7140955Z,IC
e99cdc30-a700-476e-bc39-7a74f65d0a32,2019-05-07T16:45:37.6382563Z,IC
0c9ef856-c84f-44fe-b1cb-595f39faf1a5,2019-05-07T17:05:55.327Z,IC
b503364d-d8c7-46dd-adc3-14d4b917abd8,2019-05-07T17:54:26.4916096Z,IC
576c3ff4-58b5-4758-ac24-c8b78c1c0cdd,2019-05-07T18:38:19.235Z,0
8d7ed767-7424-4a44-be02-f25614d57653,2019-05-07T16:03:38.33Z,IC
a10cec64-80a4-4929-8bb5-6f3496fce135,2019-05-07T05:28:33.391Z,IC
501d9709-f24a-4540-8f68-37383597d364,2019-05-07T21:50:01.217Z,IC
c1d487ff-0b76-4eaa-96c0-0b39489c0173,2019-05-07T15:48:44.993Z,IC
d353d5a3-b5c7-4dcd-9984-adba8c5a4e55,2019-05-07T18:37:30.978Z,IC
e01809f1-d022-427e-bdd7-4abd4ac0ba63,2019-05-07T22:38:13.533Z,0
766c2086-2351-47fc-8310-0c50084c6aab,2019-05-07T21:49:05.885Z,IC
f19c0f1b-0235-4188-9e94-3871dbbf67a8,2019-05-07T19:39:16.858Z,IC
4820453e-4d5e-47b3-9c2b-8adb1b23b076,2019-05-07T07:14:41.351Z,LEAD
1d55bd0b-5ed2-4280-ade7-f5d20ae19c6b,2019-05-08T19:18:52.134Z,IC
17b7f071-d3ae-420f-8c33-7f7eda2a149b,2019-05-08T14:06:15.8870629Z,IC
8d238139-8a44-4890-868c-241a15035118,2019-05-08T10:07:16.435Z,0
fc821283-28ec-4b40-8b66-0e33d0ec3412,2019-05-08T23:02:07.958Z,IC
410bb8d7-de0c-41aa-961d-2484308e6ed3,2019-05-08T22:07:29.919Z,0
d53791e9-7284-4646-bba2-86ae024b845e,2019-05-08T01:54:14.6459519Z,IC
144f4f5a-1eae-42dd-b555-98da5122f5ab,2019-05-08T23:41:28.934Z,IC
2bf813b4-0537-44f6-937b-f7e87dd3c0d7,2019-05-08T22:29:06.67Z,IC
08be74b6-ecc4-47c4-8aeb-9d7993d5112b,2019-05-08T19:12:47.866Z,IC
deb00d63-920f-48b1-815d-d6a36fb8869b,2019-05-08T21:51:54.6767725Z,IC
d459411e-cd97-4f1b-8c34-213f92939192,2019-05-08T20:10:32.58Z,IC
073ac4c3-c655-4af9-ac7a-82693c78984e,2019-05-08T20:10:24.68Z,IC
c18ec45a-5929-4892-81a7-e18507c6be8e,2019-05-08T21:17:23.054Z,IC
5bf0e150-eaf0-4dd3-9384-98b2f413b07f,2019-05-08T19:37:17.035Z,LEAD
a3046248-fa28-4470-9cee-a4182c0aee84,2019-05-08T19:18:56.284Z,IC
3e95eab4-4706-455f-b4ec-e1c3d39f91c3,2019-05-08T23:35:52.9610218Z,LEAD
d4db606f-459c-4c12-a167-f99ac3b2d23c,2019-05-08T10:00:47.295Z,IC
d374f6b5-f530-4035-bf6f-fc4d289f7bb0,2019-05-08T15:24:51.965Z,IC
af7726d2-b1ef-4b19-9600-65e8b9d44583,2019-05-08T22:05:01.472Z,0
18bddce7-d37c-418c-b022-3beb3579661f,2019-05-08T21:47:42.6589074Z,IC
9d4a6cba-3a06-45f0-83ce-0333069ab92d,2019-05-08T18:46:40.053Z,0
eb7eb44b-8f8d-4816-9c7d-573c5964423b,2019-05-08T14:49:59.449Z,IC
aab1bcad-69a7-42f9-8e18-846d62101390,2019-05-09T02:40:11.7329508Z,IC
3be88de6-5220-4229-835d-b4b10e62a00f,2019-05-09T18:46:55.7669587Z,IC
6c8f55ce-db6a-41a9-94f7-64e0d4830f7e,2019-05-09T21:29:30.3054461Z,0
62730dc4-b0fb-431c-b4a4-da593fea495e,2019-05-09T09:52:27.324Z,IC
5b23b496-c0db-4a18-956a-b9487df1c6c4,2019-05-09T19:53:46.0764716Z,IC
fe51a8ff-2fbc-4826-aafd-44460cb29697,2019-05-09T21:36:05.506Z,IC
53d4c2a0-1319-40c4-9124-f2f49bf89978,2019-05-09T18:49:28.97Z,IC
deb00d63-920f-48b1-815d-d6a36fb8869b,2019-05-09T18:10:41.76Z,IC
e6361b08-7b31-4f51-aa5e-52aefdc8b14f,2019-05-09T07:15:21.6339408Z,IC
da345d31-6ac9-4bd9-867c-51409b40697f,2019-05-09T20:30:21.7299291Z,IC
e2ab2522-15bb-42e2-ab9c-a2607e67791f,2019-05-09T00:35:51.877Z,IC
940b4b0f-994d-47a1-9e82-60ef4e6ebd69,2019-05-09T14:59:18.695Z,0
a3046248-fa28-4470-9cee-a4182c0aee84,2019-05-09T20:21:22.829Z,IC
94f73fbe-9df6-437e-afdf-8ddd0d0a6b19,2019-05-09T00:09:37.52Z,0
da1b7d66-6e20-494d-a1b7-b3298daad065,2019-05-09T20:52:50.799Z,IC
1cc4b9d1-8634-4721-821d-cfe05445c093,2019-05-09T04:26:24.352Z,IC
0cc3d652-2b46-4bb0-95cc-88e50c893045,2019-05-09T21:03:16.281Z,IC
b8504399-0834-4e6d-9fb5-7b81c861522c,2019-05-10T00:22:29.156247Z,IC
5bef86dc-9466-492e-99c2-4418c70d1dd5,2019-05-10T06:46:12.9823857Z,IC
61f29630-0201-4ca5-b210-0e87a337674c,2019-05-10T04:38:06.9669405Z,IC
55618151-3d6d-4ada-8765-13f94b1a5c8c,2019-05-10T05:23:38.047Z,0
